trial_id,block_id,recording_id,electrode,word,session_token,length_samples,trial_duration_s,ch1_rms_mean,ch1_rms_std,ch1_rms_max,ch1_mav_mean,ch1_mav_std,ch1_mav_max,ch1_var_mean,ch1_var_std,ch1_var_max,ch1_wl_mean,ch1_wl_std,ch1_wl_max,ch1_sd_mean,ch1_sd_std,ch1_sd_max,ch2_rms_mean,ch2_rms_std,ch2_rms_max,ch2_mav_mean,ch2_mav_std,ch2_mav_max,ch2_var_mean,ch2_var_std,ch2_var_max,ch2_wl_mean,ch2_wl_std,ch2_wl_max,ch2_sd_mean,ch2_sd_std,ch2_sd_max,ch3_rms_mean,ch3_rms_std,ch3_rms_max,ch3_mav_mean,ch3_mav_std,ch3_mav_max,ch3_var_mean,ch3_var_std,ch3_var_max,ch3_wl_mean,ch3_wl_std,ch3_wl_max,ch3_sd_mean,ch3_sd_std,ch3_sd_max,ch4_rms_mean,ch4_rms_std,ch4_rms_max,ch4_mav_mean,ch4_mav_std,ch4_mav_max,ch4_var_mean,ch4_var_std,ch4_var_max,ch4_wl_mean,ch4_wl_std,ch4_wl_max,ch4_sd_mean,ch4_sd_std,ch4_sd_max,ch5_rms_mean,ch5_rms_std,ch5_rms_max,ch5_mav_mean,ch5_mav_std,ch5_mav_max,ch5_var_mean,ch5_var_std,ch5_var_max,ch5_wl_mean,ch5_wl_std,ch5_wl_max,ch5_sd_mean,ch5_sd_std,ch5_sd_max,ch6_rms_mean,ch6_rms_std,ch6_rms_max,ch6_mav_mean,ch6_mav_std,ch6_mav_max,ch6_var_mean,ch6_var_std,ch6_var_max,ch6_wl_mean,ch6_wl_std,ch6_wl_max,ch6_sd_mean,ch6_sd_std,ch6_sd_max
trial_000001,block_000001,agagcl:bye:s1,agagcl,bye,s1,3040.0,1.52,0.058313325519427875,0.058528765117907375,0.2582403555929757,0.046077118055860164,0.046150892666446806,0.19761580342895085,0.006742919186526634,0.012858659905428654,0.0666260265258394,0.9924645328230262,0.8909952210582143,3.5779137551712683,0.057887979152414816,0.05824002967183501,0.25812017845538426,0.012798741928311198,0.010474278672419773,0.0481235115333651,0.010264476095337902,0.00862058649628726,0.03980339003351683,0.0002721722717463404,0.0004781853551708434,0.0023158596561664918,0.27762570835135014,0.21244392012106336,1.0063665980659866,0.012746900328558745,0.010473242275443138,0.04812337951730418,0.06617521927779321,0.09642036755221856,0.5422298602477232,0.050937918678996316,0.07209045728235307,0.40559987594711,0.013291691518951026,0.045439354917031514,0.29372373525731893,1.0167938230759246,1.0735837740914085,4.731841783653841,0.06524915116742329,0.09504861803772725,0.5419628541305381,0.025768310476304655,0.027481826207365407,0.11598425390778161,0.020679661559427093,0.021902294727706443,0.09145671391326922,0.0014031084721074804,0.0026553113174196353,0.013450177324666135,0.46063682810573764,0.46209247587074387,1.7450922136516522,0.025587708999053767,0.0273564913738444,0.11597489954583334,0.007822409484203046,0.004300413138352699,0.020464261460212584,0.00612748275442506,0.003350878498371335,0.01669583236476068,7.894100331363527e-05,8.759304187133397e-05,0.0004104137465326275,0.18426025284177985,0.09017678646910135,0.4615559121457232,0.007784244574286315,0.004283286089129389,0.020258670897485537,0.03467994474942779,0.03046901384606863,0.14472849677299718,0.026712859090143776,0.023542827905791406,0.11799881924600816,0.0021167144948296586,0.003659216789796086,0.020893520656523154,0.958043659929707,0.9834387630502701,5.079194188208004,0.034546603170571136,0.030384974974561732,0.14454591193293276
trial_000002,block_000001,agagcl:bye:s1,agagcl,bye,s1,2760.0,1.38,0.04193300869890354,0.03620763575719619,0.13996168936711126,0.03415208748277735,0.02991227977349146,0.1186805539528221,0.0030319754324291356,0.00486866119567189,0.019582867299527927,0.8032876943280663,0.6678215259250998,2.6819734191627185,0.04166942305674028,0.03599492484431016,0.1399387984067604,0.011417303172153507,0.009848642813761441,0.047986964958204,0.009022549432484442,0.007940849202825801,0.04056574179068019,0.0002257087409298879,0.00040377342266090217,0.0022962763192826236,0.26164086228462924,0.19441972881348524,0.8300513664988126,0.011377164312309193,0.009811670252337569,0.04791947745210316,0.05184225594179226,0.046850950437970475,0.20838881327028383,0.040555481817695894,0.03608854671052649,0.1631359379187774,0.004818135924457701,0.008559174623478728,0.04334576202987509,1.0172726083665045,1.015849123596767,4.192032227249864,0.05146112656810711,0.04658206067574685,0.2081964505698286,0.02277121666688442,0.024014759856661627,0.1025155028024031,0.018171444500034516,0.019331372286129193,0.0869961404860586,0.0010852396779554637,0.0020902474300793436,0.010484544826175234,0.4350703921794392,0.42626051677123644,1.6890057421054845,0.02265106854136951,0.023920049579581642,0.10239406636214442,0.006327904853051577,0.003181573525636651,0.015101195705439665,0.004990508238068276,0.0023741803529280605,0.011183677818911716,4.9513330486687935e-05,5.1550196101963043e-05,0.00022757438388441132,0.15059449284029502,0.06511458775969756,0.3360906142778907,0.006286573279904138,0.003161064201037883,0.01508556872923296,0.03000329618485184,0.028857763002454684,0.12743726344454367,0.022234213402067042,0.020998278153540197,0.09547169790183066,0.0017257466442861468,0.003077733726040644,0.016194364688582624,0.8012253234637171,0.8421384752629864,3.8796464692324713,0.02992215762906389,0.028816854913532815,0.12725708109406966
trial_000003,block_000001,agagcl:bye:s1,agagcl,bye,s1,2720.0,1.36,0.04250053427275516,0.03454000127143379,0.14547691744629904,0.034900784846092416,0.029252532766782257,0.12644603230813495,0.002950996889828999,0.004515645893206761,0.02113796435476733,0.7827488037581114,0.6213076833377652,2.4586399785295194,0.042143669680074804,0.034276930955465405,0.14538901043327632,0.011367153146117442,0.007149752048100181,0.03003620991041168,0.009086709628408768,0.005837648032038162,0.025541944387350975,0.00017918190976606705,0.00020636113157330158,0.0008993082532398583,0.2459646998303545,0.13629103459631695,0.5886003418652304,0.011323414484893499,0.007138781000238849,0.02998846867113855,0.04024293355743479,0.03468307972964888,0.15650302575431593,0.031140593466484012,0.02531098000388334,0.11210440026690369,0.0028080864774162996,0.004775250466949255,0.02446830005300425,0.7510690250453287,0.6311575854904162,2.9553845727311443,0.04009765133478412,0.03464483850229908,0.15642346388251427,0.021146714696785564,0.019782950929138503,0.07003732073406821,0.016515357932442715,0.015377540009952954,0.05723565706220142,0.0008331356040475456,0.0013214263413654933,0.004900884608061484,0.3896287826729706,0.32955013828378066,1.3234398307410917,0.02106540164293156,0.019732826905173067,0.07000631834385725,0.005103119868515954,0.002257844348005856,0.011173849856560107,0.004142153541375966,0.0018780691923768072,0.009000167851766824,3.079772792465792e-05,2.8376947364786534e-05,0.0001248546642670795,0.13345850133335752,0.05175232427895761,0.28011921987345967,0.00507461996549217,0.0022463214664170733,0.011173838385580824,0.024740702309761664,0.022018662434122413,0.0806289961216942,0.01846727116402852,0.016119259058034213,0.0648167957004864,0.0010891917656483138,0.001566861517094809,0.006399064559402026,0.6788936714581795,0.663730944518033,2.7912351843370695,0.024648392729504944,0.021946491781157228,0.07999415328261202
trial_000004,block_000001,agagcl:bye:s1,agagcl,bye,s1,1360.0,0.68,0.047302396713664985,0.033868116483751584,0.10971121354137259,0.03689741686793415,0.026362257129718528,0.09272981440001751,0.003346784912399561,0.0038665676371869733,0.011917705568566408,0.8771663244277503,0.5560426603089353,1.8521826289697025,0.04704288691798564,0.0336712296006721,0.10916824432300086,0.011671873078466236,0.005610784441674292,0.024446720388523083,0.009254551120626104,0.004447867579779473,0.02015074235990926,0.00016575988825342516,0.00015262438082539752,0.0005854990130948173,0.22855418307572767,0.09446313067492583,0.42672216160118953,0.011603790951757027,0.0055778063610479435,0.024197086872076508,0.040319015045182136,0.02522811637805788,0.09763404755979896,0.03163535977751199,0.020029536244947865,0.07877342993685561,0.002239058113992524,0.0024496422277079195,0.009513280373278778,0.7588368719397599,0.42867449063580537,1.775940728848771,0.04008284192697884,0.02514803962636752,0.09753604653295508,0.025402966465091947,0.02285864574447666,0.08912316676487873,0.020127352976132044,0.018231765633481542,0.07252692635011775,0.0011592620503848355,0.001897253562323579,0.007931636466917516,0.4932667599992612,0.4217428448498989,1.6881100267424298,0.02529365603513228,0.02279238940438786,0.08905973538540027,0.007302994273190462,0.002976368918914366,0.017111453989859117,0.0058077544563710495,0.0021726306727774232,0.011714602681832583,6.179709537501003e-05,5.731174407180251e-05,0.0002916333873009708,0.17274291668197347,0.055526132188652697,0.3391918440200549,0.0072730977037096835,0.0029831435043093323,0.01707727692874279,0.03881073164043383,0.017824535397850165,0.07741483019096446,0.02936365118207544,0.01315092019685577,0.05596314238468121,0.001811665064391781,0.0015800650609380732,0.005954313810871003,1.1556563521785583,0.5834913462542075,2.590848641663367,0.03868038657712281,0.017762115826559583,0.07716420031900158
trial_000005,block_000001,agagcl:bye:s1,agagcl,bye,s1,1600.0,0.8,0.033206875319662654,0.02602330496321374,0.09158004106142048,0.025506176496942094,0.01916986974645036,0.06887380920050637,0.0017555889697153427,0.0024240321778036156,0.008377589360104857,0.6542565854674219,0.43395234690441253,1.6059522099174053,0.03296826264757397,0.025858898424254678,0.09152917218081269,0.008146738025072557,0.004701124200314611,0.018581735327282904,0.0065487460464139285,0.0037530819789296332,0.014748529273513314,8.770903937823476e-05,9.640276304083744e-05,0.0003355635715557929,0.17389689993064847,0.07930097386780353,0.34184467635290444,0.008110991326758712,0.0046819717081033,0.018318394349827523,0.038881294222548636,0.02519916737883458,0.11322238174268749,0.03047319788238197,0.018974501122198412,0.08661962942300634,0.002119861424395585,0.0028846790373888757,0.012813582824993442,0.7324662814674378,0.4651492658767308,2.2410582241733508,0.03854851449127866,0.025176843624872124,0.11319709724632272,0.0160650065866572,0.014696186416970815,0.049556145563484456,0.012831418753790645,0.011644784609485795,0.04077581883611199,0.000467450056315239,0.0007162739925544884,0.002450408431717783,0.31482367798978633,0.2533515505187527,0.9801874168170105,0.015951717649151504,0.014594271491136082,0.04950160029451354,0.007684662292434468,0.004127170442424103,0.020112944116693662,0.006155238299714475,0.003194718491763025,0.015411022900975513,7.543500440723625e-05,8.581172522019959e-05,0.000404417315211616,0.16519008114949427,0.07241220820192562,0.38336590780658997,0.007648880231786914,0.00411456384165025,0.020110129666703197,0.03761726522281623,0.02626954802808402,0.12112317903335876,0.02649581277277343,0.018798509977615202,0.09016203316676036,0.0021003502606087273,0.003031711162439707,0.01466519816420119,1.058322176754481,0.7820217271790894,3.4426225553904115,0.03755108298521354,0.026272921939638406,0.12109995113211727
trial_000006,block_000001,agagcl:bye:s1,agagcl,bye,s1,1960.0,0.98,0.04725475987226465,0.02638294088326765,0.11327477177255449,0.037581431209702705,0.02066730874843847,0.08727609718556924,0.002873054216217044,0.002899420350074933,0.0125435446646948,0.8458872422778323,0.4186670640228785,1.8698206659137886,0.04679894700453225,0.0261325998607874,0.11199796723465476,0.011498753497759017,0.0060728912629896045,0.028793001397614093,0.009122689606233532,0.004668803696267517,0.02256463374415976,0.00016660228252468587,0.0001829228699641118,0.000827055273549325,0.22851613432168508,0.10315736054420384,0.6266117501771238,0.01142154807840985,0.006012530417158664,0.028758568697856386,0.03192673705644911,0.022875894752205923,0.10543269768763323,0.025100908212777575,0.017852161172654552,0.08564136275246485,0.0015258033447203441,0.002284909824149768,0.011110247738898878,0.6052272579048075,0.3723664767443827,1.7299490621747462,0.031708030106484646,0.022812368826726603,0.10540515992539871,0.024167035621004657,0.014096036427803264,0.05489631753893536,0.018890903354999277,0.01114699921222593,0.04596697163848233,0.0007720417731520562,0.0007454731809592837,0.0030135779517320308,0.4165497749516011,0.22343712760898596,0.793269298791375,0.02399576385069853,0.014008750492944257,0.054896064993148926,0.006269341230875673,0.0032103082611043845,0.017637260558193375,0.004985316284497666,0.002495590095834968,0.013479245457664596,4.908303893877229e-05,5.978333935936193e-05,0.000311027200393175,0.14460362723319728,0.05965020294821316,0.41621644678253644,0.006229344700243308,0.0032059793424666504,0.017635963268083064,0.027804528497736496,0.017155314729925042,0.08022544115418634,0.021330154790793903,0.012892293866109399,0.06415388925343413,0.0010627879478018697,0.0013816711618570765,0.006435770423315777,0.7757068959897757,0.6233350516742394,2.8537743714053683,0.027707736957507615,0.017177580169960967,0.08022325363207215
trial_000007,block_000001,agagcl:bye:s1,agagcl,bye,s1,2880.0,1.44,0.04121670476230543,0.03125918785936243,0.12625885210619725,0.0329292947348856,0.025873611773444043,0.0999061835640769,0.0026347097672060576,0.003615666601483384,0.01593857000717489,0.7333099060759689,0.5419176655728332,2.311575838744403,0.04090727201777952,0.03100491675959557,0.12624804951829904,0.00910381852962644,0.0065188468218269095,0.0328778935536379,0.007379168189824478,0.005391112602429528,0.027190378418153794,0.0001246413130718032,0.00020053650100503967,0.001080954797249315,0.19138748542568443,0.12334288430482698,0.717061008779858,0.009064730899768106,0.0065170520012189925,0.03287787701858676,0.038860493292473375,0.03584759875090508,0.15603592454992343,0.03041845946460577,0.02848400423861398,0.12994841286128872,0.0027752348937345006,0.0049505620034937916,0.02434712465505638,0.6761108848200765,0.5664403134378011,2.4449289254486324,0.03861265540395531,0.03583709999971958,0.15603565187179622,0.021178132441612367,0.01659341071509656,0.058819923903229765,0.016974774186579528,0.013303262166818066,0.04874471044958928,0.0007156636056793997,0.0009242223991749287,0.003459357641900726,0.3774722740989339,0.29274516772166004,1.2058496409150385,0.021056508472099188,0.01650112289039188,0.05881630421830945,0.0059977157488318444,0.0037278895774811734,0.021579257512926827,0.004771392608842718,0.0028895035180731823,0.016982917422545245,4.9409487283116635e-05,7.892307050887522e-05,0.0004631907674866933,0.13734794747689882,0.06620288010673857,0.44915484530916877,0.005965427677314055,0.0037179510365054668,0.02152186719331511,0.023483399778183645,0.025343000301033734,0.1499142968488918,0.018226616632855,0.019991106386000254,0.12307816604358619,0.0011906030296651548,0.0034476197204565628,0.022470387323362654,0.6574647667621296,0.881995352506858,5.224017717387202,0.023423813664167903,0.02533629773845216,0.14990125857831432
trial_000008,block_000001,agagcl:bye:s1,agagcl,bye,s1,2600.0,1.3,0.042174042509108625,0.030272599153071074,0.1195207197628532,0.0344924868866605,0.025870076780576658,0.10357402798762338,0.0026649660731329905,0.003556095846831342,0.014273679860700028,0.7331527837043887,0.46934677905336347,2.1287934341638266,0.0418902095342987,0.030169130221230134,0.11947250671472508,0.008514925135237151,0.004553881897152371,0.02245888702608566,0.006680586337355415,0.003336357100492414,0.017266896805257313,9.219713288522677e-05,0.0001087897094966248,0.0005042247055404899,0.17779473693047043,0.059227013450997346,0.3582832354387879,0.008465247808037936,0.004531744965654586,0.02245494835310226,0.03133513127562293,0.03161416818593913,0.17526621906305553,0.024124072283901125,0.021554404028614426,0.11513186483880974,0.0019676192531787105,0.00527679631163072,0.0306566032414901,0.5872360398204275,0.4949643814590694,2.7348671146845662,0.031139775437548974,0.031590087668091904,0.17509027169289018,0.017182447809142166,0.013135350773877041,0.07301416116331272,0.013581476656577985,0.00998822620503407,0.0570430264795677,0.0004602640161773368,0.000851522175075267,0.005248173581505512,0.32648034350615673,0.20855978596617644,1.1701874582923182,0.017021763378512234,0.013058468044272138,0.07244427914960237,0.006523948372134396,0.004050891612129926,0.023324060910625465,0.005088783474825248,0.0028374016325728767,0.015981248454822537,5.8674985819159135e-05,9.54131446538968e-05,0.0005414944502923836,0.1437358211273353,0.07739469194181967,0.4864334509870903,0.006501667264909813,0.004050099825381997,0.023270033310942715,0.02681149176495774,0.025667600069789364,0.12895870015397654,0.02008529562813588,0.018555381240988312,0.09874321373069109,0.0013687965649368228,0.002906126630639803,0.01661012544409434,0.7059110411930404,0.7141590335308623,3.69052996937875,0.026693618927465766,0.025617323698857854,0.12888027562080376
trial_000009,block_000001,agagcl:bye:s1,agagcl,bye,s1,2800.0,1.4,0.02653181768041939,0.015056461980626991,0.0810805164225149,0.021072728549713097,0.011863948324299907,0.06125033087210208,0.0009192136913660561,0.0011872833077760216,0.0065690190238268855,0.48948464645187856,0.25249343962122117,1.534667931998331,0.026338970474633194,0.01501573593609241,0.08104948503122573,0.006605631502763912,0.0019336690165454166,0.012802491982604133,0.005261924916432875,0.0015385223726290687,0.010582985664702105,4.687427426131332e-05,2.9886110898550476e-05,0.00016214275120418322,0.14983873265968803,0.03176002667271696,0.2221188295918052,0.006567586550670982,0.001934187467842493,0.012733528623448538,0.03213334497939783,0.03283560201020481,0.19268787189699535,0.025315192643897165,0.023906611954386793,0.13637429568230586,0.0020957652657032293,0.006121858734550506,0.03711272388168708,0.579913627707328,0.4672654432731235,2.848191219533507,0.031926941943638314,0.03280907868000529,0.19264662956223003,0.015188845430540504,0.013592048336175704,0.06611795352866097,0.01185963715060895,0.010504460406709227,0.053864113537227754,0.0004125802207771021,0.000840404604350484,0.0043418715194243245,0.26941562610966296,0.20011463402279078,1.0989280687088285,0.015110761776861669,0.0135736914396946,0.06589287912532221,0.005181843662315506,0.002837321981900284,0.015645399309475005,0.004099823869453931,0.0021518753347437958,0.01175747246512981,3.459663507170323e-05,4.503501675841723e-05,0.00024356424551164212,0.12425817926775075,0.046707269554758096,0.2627888483743427,0.005159633579228934,0.0028239717420322106,0.015606544957537594,0.02422108385509394,0.017684258221548795,0.07556612360332819,0.01799346064707757,0.012678499240924247,0.059555530541418114,0.0008964335503330802,0.001246853821948122,0.005709576717894109,0.6872429178864436,0.5576059523245517,2.6502847037756063,0.024165781905913418,0.017676213825616263,0.07556174109887959
trial_000010,block_000001,agagcl:bye:s1,agagcl,bye,s1,2760.0,1.38,0.04226921782103458,0.03324897199754327,0.126842619929734,0.03365567196284455,0.02627550393540859,0.10340445598773898,0.0028305520471037376,0.003968406958527636,0.015947257263789674,0.7595150277193027,0.5248166760529411,1.9678706448210936,0.0418225190975034,0.032885086945950145,0.12628245033966387,0.010258564190912756,0.005517265217638102,0.028545345436915743,0.008105499712284442,0.00404370243616726,0.021141429665350396,0.00013360431608786037,0.0001599060880675911,0.0008138984008392132,0.2117578230396449,0.08011121095638649,0.4874196192513523,0.010187451392729648,0.005460782930004737,0.028528904655440477,0.03870744386337643,0.026104632377877465,0.11144995023137445,0.0303913546285754,0.020002838568776677,0.0841000498198967,0.0021416946685961615,0.002702024893894903,0.012392322007632524,0.6999001985804294,0.4249097826664789,1.8976909115183256,0.0383459159487719,0.025909175954589567,0.111320806714794,0.023852608536040872,0.017302483559393744,0.06748557279637922,0.019040609799602787,0.014287213578150323,0.058275300846112196,0.0008558726282687532,0.0011242127980121267,0.00441422563256004,0.42582938283307026,0.28026085241654697,1.2724823398363614,0.023683708425771922,0.017174241860174588,0.06643963901587696,0.0066474166116403,0.004181328936673448,0.023093793910877125,0.005321564181013836,0.003308431103197424,0.019021198955287717,6.117646400994928e-05,9.76924456015246e-05,0.0005325993516889914,0.15626496927684094,0.07507600341725208,0.4405959965357849,0.006614372169721066,0.004174511325936091,0.023078114127653312,0.024702449602317204,0.019701364790358625,0.0878728563369687,0.019065868027900276,0.015193860074841893,0.0728293587697029,0.000992376520107063,0.001578025090453159,0.007688687903739856,0.6492486118436024,0.6414877694218833,3.0226460543838702,0.024588439320730907,0.01969226172580989,0.087685163532606
